Date,Open,High,Low,Close,Volume,Adj Close
2011-06-29,15.77,15.77,15.77,15.77,000,15.43
2011-06-28,15.59,15.59,15.59,15.59,000,15.26
2011-06-27,15.39,15.39,15.39,15.39,000,15.06
2011-06-24,15.31,15.31,15.31,15.31,000,14.98
2011-06-23,15.35,15.35,15.35,15.35,000,15.02
2011-06-22,15.48,15.48,15.48,15.48,000,15.15
2011-06-21,15.54,15.54,15.54,15.54,000,15.21
2011-06-20,15.27,15.27,15.27,15.27,000,14.95
2011-06-17,15.28,15.28,15.28,15.28,000,14.96
2011-06-16,15.30,15.30,15.30,15.30,000,14.97
2011-06-15,15.46,15.46,15.46,15.46,000,15.13
2011-06-14,15.74,15.74,15.74,15.74,000,15.41
2011-06-13,15.57,15.57,15.57,15.57,000,15.24
2011-06-10,15.59,15.59,15.59,15.59,000,15.26
2011-06-09,15.86,15.86,15.86,15.86,000,15.52
2011-06-08,15.84,15.84,15.84,15.84,000,15.50
2011-06-07,16.01,16.01,16.01,16.01,000,15.67
2011-06-06,15.89,15.89,15.89,15.89,000,15.55
2011-06-03,16.11,16.11,16.11,16.11,000,15.77
2011-06-02,16.20,16.20,16.20,16.20,000,15.86
2011-06-01,16.14,16.14,16.14,16.14,000,15.80
2011-05-31,16.39,16.39,16.39,16.39,000,16.04
2011-05-27,16.13,16.13,16.13,16.13,000,15.79
2011-05-26,15.96,15.96,15.96,15.96,000,15.62
2011-05-25,15.79,15.79,15.79,15.79,000,15.45
2011-05-24,15.82,15.82,15.82,15.82,000,15.48
2011-05-23,15.70,15.70,15.70,15.70,000,15.37
2011-05-20,16.03,16.03,16.03,16.03,000,15.69
2011-05-19,16.09,16.09,16.09,16.09,000,15.75
2011-05-18,16.12,16.12,16.12,16.12,000,15.78
2011-05-17,16.01,16.01,16.01,16.01,000,15.67
2011-05-16,15.96,15.96,15.96,15.96,000,15.62
2011-05-13,16.06,16.06,16.06,16.06,000,15.72
2011-05-12,16.24,16.24,16.24,16.24,000,15.89
2011-05-11,16.35,16.35,16.35,16.35,000,16.00
2011-05-10,16.58,16.58,16.58,16.58,000,16.23
2011-05-09,16.46,16.46,16.46,16.46,000,16.11
2011-05-06,16.46,16.46,16.46,16.46,000,16.11
2011-05-05,16.33,16.33,16.33,16.33,000,15.98
2011-05-04,16.52,16.52,16.52,16.52,000,16.17
2011-05-03,16.76,16.76,16.76,16.76,000,16.40
2011-05-02,17.01,17.01,17.01,17.01,000,16.65
2011-04-29,17.03,17.03,17.03,17.03,000,16.67
2011-04-28,16.91,16.91,16.91,16.91,000,16.55
2011-04-27,16.99,16.99,16.99,16.99,000,16.63
2011-04-26,16.96,16.96,16.96,16.96,000,16.60
2011-04-25,16.91,16.91,16.91,16.91,000,16.55
2011-04-21,16.93,16.93,16.93,16.93,000,16.57
2011-04-20,16.85,16.85,16.85,16.85,000,16.49
2011-04-19,16.49,16.49,16.49,16.49,000,16.14
2011-04-18,16.33,16.33,16.33,16.33,000,15.98
2011-04-15,16.60,16.60,16.60,16.60,000,16.25
2011-04-14,16.62,16.62,16.62,16.62,000,16.27
2011-04-13,16.64,16.64,16.64,16.64,000,16.29
2011-04-12,16.57,16.57,16.57,16.57,000,16.22
2011-04-11,16.87,16.87,16.87,16.87,000,16.51
2011-04-08,17.01,17.01,17.01,17.01,000,16.65
2011-04-07,16.98,16.98,16.98,16.98,000,16.62
2011-04-06,16.99,16.99,16.99,16.99,000,16.63
2011-04-05,16.95,16.95,16.95,16.95,000,16.59
2011-04-04,16.96,16.96,16.96,16.96,000,16.60
2011-04-01,16.84,16.84,16.84,16.84,000,16.48
2011-03-31,16.58,16.58,16.58,16.58,000,16.23
2011-03-30,16.52,16.52,16.52,16.52,000,16.17
2011-03-29,16.34,16.34,16.34,16.34,000,15.99
2011-03-28,16.21,16.21,16.21,16.21,000,15.87
2011-03-25,16.28,16.28,16.28,16.28,000,15.93
2011-03-24,16.20,16.20,16.20,16.20,000,15.86
2011-03-23,16.00,16.00,16.00,16.00,000,15.66
2011-03-22,15.91,15.91,15.91,15.91,000,15.57
2011-03-21,15.87,15.87,15.87,15.87,000,15.53
2011-03-18,15.60,15.60,15.60,15.60,000,15.27
2011-03-17,15.49,15.49,15.49,15.49,000,15.16
2011-03-16,15.38,15.38,15.38,15.38,000,15.05
2011-03-15,15.65,15.65,15.65,15.65,000,15.32
2011-03-14,15.94,15.94,15.94,15.94,000,15.60
2011-03-11,15.89,15.89,15.89,15.89,000,15.55
2011-03-10,15.79,15.79,15.79,15.79,000,15.45
2011-03-09,16.18,16.18,16.18,16.18,000,15.84
2011-03-08,16.15,16.15,16.15,16.15,000,15.81
2011-03-07,16.04,16.04,16.04,16.04,000,15.70
2011-03-04,16.17,16.17,16.17,16.17,000,15.83
2011-03-03,16.15,16.15,16.15,16.15,000,15.81
2011-03-02,15.93,15.93,15.93,15.93,000,15.59
2011-03-01,15.81,15.81,15.81,15.81,000,15.47
2011-02-28,15.96,15.96,15.96,15.96,000,15.62
2011-02-25,15.90,15.90,15.90,15.90,000,15.56
2011-02-24,15.72,15.72,15.72,15.72,000,15.39
2011-02-23,15.73,15.73,15.73,15.73,000,15.40
2011-02-22,15.73,15.73,15.73,15.73,000,15.40
